Step,Reward1,Reward2
1556,1.84473,1
1557,2.070768,1
1558,0,0
1559,1.714374,1
1560,4.481712E-06,1
1561,2.039514,1
1562,0,0
1563,1.338847,1
1564,2.264735E-07,1
1565,0.6238195,1
1566,0,0
1567,1.434999,1
1568,0,0
1569,2.527403,1
1570,0,0
1571,0,0
1572,1.492347E-07,1
1573,0.6741566,1
1574,0,0
1575,1.429843,1
1576,0,0
1577,0.6602334,1
1578,0,0
1579,0.5992243,1
1580,0.02017968,1
1581,6.033527E-06,1
1582,0.5617503,1
1583,1.85095,1
1584,0.9097776,1
1585,1.672476,1
1586,0.7870063,1
1587,1.80706,1
1588,1.561179,1
1589,5.302466E-07,1
1590,0,0
1591,0,0
1592,0,0
1593,0,0
1594,0,0
1595,1.169896E-06,1
1596,0,0
1597,0,0
1598,0,0
1599,0,0
1600,9.671639E-06,1
1601,1.403583E-06,1
1602,0.6215983,1
1603,0,0
1604,0,0
1605,0,0
1606,0.0006889995,1
1607,1.751014,1
1608,0,0
1609,0,0
1610,0,0
1611,0,0
1612,0,0
1613,0,0
1614,0,0
1615,0,0
1616,1.49392E-05,1
1617,0,0
1618,1.979874,1
1619,1.901199E-07,1
1620,0,0
1621,9.049921E-07,1
1622,1.654561,1
1623,0,0
1624,0,0
1625,0,0
1626,6.026509E-06,1
1627,0,0
1628,0,0
1629,2.569284E-07,1
1630,1.578099E-06,1
1631,3.371109E-06,1
1632,0.2845911,1
1633,2.213496,1
1634,1.963012,1
1635,2.305817E-05,1
1636,1.051471E-07,1
1637,0,0
1638,2.106401,1
1639,0,0
1640,0.009212462,1
1641,0.579428,1
1642,0.4077738,1
1643,0,0
1644,0.0582322,1
1645,7.370984E-06,1
1646,2.466935,1
1647,1.618729,1
1648,0.8643305,1
1649,0,0
1650,0,0
1651,0,0
1652,1.226292,1
