Step,Reward1,Reward2
709,0.04200898,1
710,1.030814,1
711,0,0
712,0.4473114,1
713,0,0
714,0.831499,1
715,0.4825301,1
716,1.027044,1
717,0.8045232,1
718,0,0
719,1.268972,1
720,0.5809494,1
721,0,0
722,0.002657251,1
723,0,0
724,0,0
725,0.5309204,1
726,0,0
727,0,0
728,0,0
729,0.7909185,1
730,1.151686,1
731,0,0
732,0.8949694,1
733,0.4046971,1
734,0,0
735,0,0
736,0,0
737,0.6267117,1
738,1.068208,1
739,0.5406809,1
740,1.435355,1
741,1.006046,1
742,0.6172073,1
743,0,0
744,0.579749,1
745,0.6866808,1
746,0.9743564,1
747,0.7743027,1
748,0,0
749,0,0
750,0,0
751,0.6670339,1
752,0,0
753,0,0
754,1.029048,1
755,0,0
756,0.8528565,1
757,0,0
758,0,0
759,0,0
760,0,0
761,0,0
762,1.014761,1
763,0.746857,1
764,0,0
765,0.4186808,1
766,0.687254,1
767,0.1611523,1
768,0.9557353,1
769,1.071336,1
770,0.001376695,1
771,0.3608713,1
772,0,0
773,0.7121201,1
774,0,0
775,0,0
776,0,0
777,0.1802344,1
778,0.652025,1
779,0,0
780,0.9027351,1
781,0,0
782,0,0
783,0.9796873,1
784,0.9732006,1
785,0.01395424,1
786,0,0
787,0.944048,1
788,0.6944538,1
789,0,0
790,0.005091452,1
791,0.9090856,1
792,0.9485208,1
793,0.4997326,1
794,0,0
795,0,0
796,1.065536,1
797,0.4388614,1
798,0.3113544,1
799,0,0
800,0,0
801,0.9861447,1
802,1.240291,1
803,0.768696,1
804,1.255948,1
805,0,0
806,0.0002093077,1
807,0,0
808,0.8431964,1
809,0,0
810,0,0
811,0.01246588,1
812,0,0
813,1.005348,1
814,0,0
815,0,0
816,0.8654315,1
817,0.8838928,1
818,0.9248186,1
819,0,0
820,0.9043669,1
821,0,0
822,1.003679,1
823,0.9266826,1
824,0,0
825,0,0
826,0.2914618,1
827,0.9472352,1
828,0.9817219,1
829,1.144406,1
830,0.8217244,1
831,0,0
832,1.262658,1
833,0,0
834,0.728102,1
835,0.5495948,1
836,0,0
837,0,0
838,0.5200375,1
839,0.7456285,1
840,0.6224331,1
841,1.379619,1
842,0,0
843,0.7535196,1
844,0.2773617,1
845,0,0
846,1.288542,1
847,0.03477208,1
848,0.8526677,1
849,0.5559681,1
850,0,0
851,0,0
852,0.7408485,1
853,0.001508897,1
854,1.052246,1
855,0,0
856,0.3646609,1
857,0.7900543,1
858,1.352498E-06,1
859,0,0
860,0,0
861,0,0
862,0.3928742,1
863,8.227726E-07,1
864,1.636353E-07,1
865,0.262068,1
866,0,0
867,1.096507,1
868,1.184438,1
869,0,0
870,0,0
871,0,0
872,0.2968813,1
873,0.3305015,1
874,0.3449313,1
875,0.8289901,1
876,0.795097,1
877,0.8649024,1
878,1.113847,1
879,0.02843627,1
880,0,0
881,1.097884,1
882,0.09171863,1
883,1.109542,1
884,0,0
885,1.037246,1
886,0.4577638,1
887,1.187538,1
888,0.7255434,1
889,0,0
890,0.9211851,1
891,0,0
892,0.2734411,1
893,0.3763234,1
894,0.9745655,1
895,1.04252,1
896,0.6315067,1
897,0.3866618,1
898,1.170876,1
899,0,0
900,5.671782E-06,1
901,0.1297421,1
902,0.9152415,1
903,0.06228928,1
904,0.007437316,1
905,0,1
906,0,0
907,1.235666,1
908,0,0
909,0,0
910,0,0
911,1.103071,1
912,0.9202504,1
913,1.16606,1
914,1.087308,1
915,0.3834711,1
916,0,0
917,0,0
918,0,0
919,0.938915,1
920,0,0
921,0,0
922,0,0
923,0.3790209,1
924,0,0
925,0.4776649,1
926,0.07317542,1
927,0.5496637,1
928,0.7128921,1
929,0.3042938,1
930,0,0
931,0,0
932,0,0
933,0,0
934,0.7736746,1
935,0.2121668,1
936,0.5364411,1
937,0,0
938,0.2760867,1
939,0.6699446,1
940,0,0
941,0.02186248,1
942,0,0
943,0.9679812,1
944,0,0
945,1.092864,1
946,0,0
947,0.1288707,1
948,0,0
949,1.128278,1
950,0.5019773,1
951,0,0
952,0.2834347,1
953,0.9603954,1
954,0,0
955,0.3979344,1
956,0,0
957,0,0
958,0,0
959,0,0
960,0.3356908,1
961,0,0
962,0,0
963,0.8459814,1
964,1.304869,1
965,0.2728465,1
966,0,0
967,0.4285689,1
968,0,0
969,1.044917,1
970,0.7763868,1
971,0,0
972,0.9455189,1
973,0,0
974,0.3678694,1
975,1.316196,1
976,1.038626,1
977,0,0
978,0.8289375,1
979,0.3396715,1
980,0,0
981,0,0
982,0,0
983,0.8285404,1
984,0.8868784,1
985,0,1
986,0.64344,1
987,1.014415,1
988,0.2551151,1
989,0.9078869,1
990,0.7643623,1
991,0.3279601,1
992,0.8656869,1
993,0.9085027,1
994,0.5412409,1
995,0,0
996,0.4172287,1
997,0,0
998,1.068675,1
999,0.3986693,1
1000,0,0
1001,0,0
1002,0.7286913,1
1003,0,0
1004,0.9687617,1
1005,0.3746869,1
1006,0.8243818,1
1007,0,0
1008,0,1
1009,0.004707518,1
1010,0.1131496,1
1011,0.5632114,1
1012,0,0
1013,0.07455087,1
1014,0.8394192,1
1015,0,0
1016,0,0
1017,0,0
1018,0,0
1019,1.177354,1
1020,0,0
1021,1.095726,1
1022,0,0
1023,0,0
1024,0,0
1025,0,0
1026,0.9359484,1
1027,1.161644,1
1028,0,0
1029,0.9502021,1
1030,0.4430297,1
1031,1.159487,1
1032,0.5190767,1
1033,0,0
1034,0,0
1035,0.9081572,1
1036,0.7081037,1
1037,1.325484,1
1038,0.9922166,1
1039,0,0
1040,1.206415,1
1041,0,0
1042,0.6147767,1
1043,0,0
1044,1.201479,1
1045,1.192065,1
1046,0.9600163,1
1047,0.8855071,1
1048,0.0015013,1
1049,0.6425554,1
1050,0,0
1051,0,0
1052,0.00801294,1
1053,0.921264,1
1054,0.3861814,1
1055,0.8570427,1
1056,0.5751835,1
1057,0.8826764,1
1058,0.2083553,1
1059,0,0
1060,1.069098,1
1061,0,0
1062,0.7806533,1
1063,0,0
1064,0.9847233,1
1065,0,0
1066,0.7441807,1
1067,0.8733103,1
1068,0.8744079,1
1069,0.0007335385,1
1070,0.9439632,1
1071,1.05802,1
1072,0,0
1073,0.7230885,1
1074,0,0
1075,2.308329E-07,1
1076,0.9347383,1
1077,0.8866009,1
1078,0,0
1079,0,0
1080,0.504086,1
1081,0,0
1082,0,0
1083,5.232641E-07,1
1084,0,0
1085,1.240661,1
1086,0,1
1087,0,0
1088,0.9331191,1
1089,1.017878,1
1090,0.8496481,1
1091,1.200722,1
1092,0.9543576,1
1093,0,0
1094,0.3940983,1
1095,1.638924E-07,1
1096,0.9004502,1
1097,0.1186476,1
1098,0.9495696,1
1099,0,0
1100,1.207937,1
1101,0.9929406,1
1102,0.0001439182,1
1103,0.01930633,1
1104,1.099999,1
1105,0.6870567,1
1106,0.7070443,1
1107,0.05788091,1
1108,1.269262,1
1109,0,0
1110,0.5903632,1
1111,0,0
1112,0.3753731,1
1113,0,0
1114,1.096016,1
1115,0,0
1116,0,0
1117,1.191254,1
1118,0.7645887,1
1119,0.3577063,1
1120,0,0
1121,0,0
1122,1.177296,1
1123,1.100445,1
1124,1.027008,1
1125,0,0
1126,0,0
1127,0,0
1128,0,0
1129,0.01054243,1
1130,0,0
1131,1.247323,1
1132,0.6362728,1
1133,0,0
1134,0,0
1135,0.586221,1
1136,0,0
1137,1.007999,1
1138,0,0
1139,0,0
1140,0,0
1141,0.8141691,1
1142,1.144834,1
1143,0.0070327,1
1144,0,0
1145,1.284052,1
1146,0.09444714,1
1147,0,0
1148,0.9193036,1
1149,1.029151,1
1150,0,0
1151,0.6443994,1
1152,0,0
1153,0,0
1154,0,0
1155,0.3971878,1
1156,0.5777485,1
1157,0,0
1158,0.6252534,1
1159,0,0
1160,0,0
1161,0.6238092,1
1162,0.9341639,1
1163,0,0
1164,0.6209649,1
1165,0.8330215,1
1166,0.09545606,1
1167,0.007985856,1
1168,1.155225,1
1169,0.8268955,1
1170,0,0
1171,0.372427,1
1172,0.8332461,1
1173,0.4107347,1
1174,0,1
1175,0,0
1176,0.1926724,1
1177,1.028139,1
1178,0,0
1179,1.11439,1
1180,0.07777987,1
1181,0,0
1182,0.7122135,1
1183,0,0
1184,0,0
1185,0.3362219,1
1186,0,0
1187,0,0
1188,0,0
1189,0.9373763,1
1190,0,0
1191,0,0
1192,0.2423792,1
1193,0,0
1194,0.9509028,1
1195,0,0
1196,0.9227653,1
1197,1.349999,1
1198,0.7873327,1
1199,0.3439596,1
1200,1.218573,1
1201,0.5118403,1
1202,0,0
1203,0.03505275,1
1204,0,0
1205,0.9575856,1
1206,0.9230155,1
1207,0,0
1208,0,0
1209,0,0
1210,0,0
1211,0,0
1212,0,0
1213,6.288806E-07,1
1214,0.6887922,1
1215,1.013816,1
1216,1.163696,1
1217,0,0
1218,0.923664,1
1219,0,0
1220,0.9978853,1
1221,0.1342397,1
1222,0.8976718,1
1223,0.7329813,1
1224,0,1
1225,0,0
1226,0,0
1227,0,0
1228,0.529999,1
1229,0.6642799,1
1230,0,0
1231,0,0
1232,0,0
1233,0,0
1234,0.007800706,1
1235,1.214713,1
1236,0.9492253,1
1237,0,0
1238,1.338387,1
1239,0.003047657,1
1240,0,0
1241,0,0
1242,0.892047,1
1243,0.6557662,1
1244,0.3021331,1
1245,0,0
1246,0,0
1247,0,0
1248,0.9541122,1
1249,0,0
1250,0,0
1251,0,0
1252,1.382032,1
1253,0.8190624,1
1254,0,0
1255,0,0
1256,0,0
1257,0,0
1258,0,0
1259,0,0
1260,0,0
1261,0.5014504,1
1262,0.4104394,1
1263,0.6127414,1
1264,1.058568,1
1265,0,0
1266,0,0
1267,0,0
1268,1.00966,1
1269,0,0
1270,0.1348547,1
1271,0.3940474,1
1272,0.2379017,1
1273,1.160122,1
1274,0.9366373,1
1275,0.677914,1
1276,0.5466917,1
1277,0.08888701,1
1278,0.5006267,1
1279,0,1
1280,0,0
1281,0,0
1282,2.616986E-07,1
1283,0.9537992,1
1284,0.2179067,1
1285,1.101324,1
1286,0,0
1287,0.4515029,1
1288,0,0
1289,0,0
1290,0.3269448,1
1291,1.008361,1
1292,0,0
1293,0.5532362,1
1294,0,0
1295,0.01184754,1
1296,0,0
1297,0,0
1298,0,0
1299,1.08871,1
1300,0.8348015,1
1301,0.6502497,1
1302,1.333011,1
1303,0,0
1304,0.563268,1
1305,0,0
1306,0.9103509,1
1307,1.062216,1
1308,0.1907031,1
1309,0,0
1310,0.9540896,1
1311,0.5556827,1
1312,0.4449565,1
1313,0.7962838,1
1314,0,0
1315,0.3646512,1
1316,0.7785065,1
1317,0.00126882,1
1318,0.4401898,1
1319,0,0
1320,0,0
1321,0,0
1322,1.043521,1
1323,1.031771,1
1324,0.396838,1
1325,0,0
1326,0.3003252,1
1327,0,0
1328,0.30135,1
1329,0.4704072,1
1330,0,0
1331,0.5197007,1
1332,0.8359843,1
1333,2.417236E-07,1
1334,0,0
1335,1.433745,1
1336,0.7404112,1
1337,0.01316172,1
1338,1.185577,1
1339,0.7635992,1
1340,0.9479741,1
1341,0.9215276,1
1342,0.01032909,1
1343,0,0
1344,0,0
1345,4.717139E-07,1
1346,1.322151,1
1347,0,0
1348,0,0
1349,0.2745079,1
1350,0,0
1351,0,0
1352,0.6309468,1
1353,0,0
1354,0.5707127,1
1355,0,0
1356,0,0
1357,0.6976522,1
1358,0,0
1359,1.141271,1
1360,0,0
1361,0,0
1362,0,0
1363,0.02626436,1
1364,0,0
1365,2.119563E-07,1
1366,1.032774,1
1367,0.7041594,1
1368,0,0
1369,0.3810193,1
1370,0,0
1371,0,0
1372,0.5506253,1
1373,0.8687526,1
1374,0,0
1375,0,0
1376,0,0
1377,0.2997728,1
1378,0.4594868,1
1379,0.383819,1
1380,0.7383201,1
1381,6.401024E-07,1
1382,0.364068,1
1383,0.7933581,1
1384,0,0
1385,0,0
1386,0.9948552,1
1387,0,0
1388,0.002311414,1
1389,0,0
1390,0.8881278,1
1391,0,0
1392,0,0
1393,0.6467769,1
1394,0,0
1395,0,0
1396,0.3075235,1
1397,0,0
1398,0.6588705,1
1399,0,0
1400,0.5006444,1
1401,0,0
1402,0,0
1403,1.773608,1
1404,0,0
1405,0.5585541,1
1406,0,0
1407,0.7184216,1
1408,1.167465,1
1409,0,0
1410,0,0
1411,0,0
1412,0.6511757,1
1413,0.6548952,1
1414,0,0
1415,0.2205769,1
1416,1.186292,1
1417,0.3793322,1
1418,0,0
1419,1.062358,1
1420,0,0
1421,0,0
1422,0.8016986,1
1423,0,0
1424,0.8289495,1
1425,1.049198,1
1426,0.7316822,1
1427,0,0
1428,0.7619101,1
1429,1.06959,1
1430,1.198676,1
1431,0.3338441,1
1432,1.108887,1
1433,0.48817,1
1434,0.5950939,1
1435,0.998913,1
1436,0.4595843,1
1437,0.4668024,1
1438,1.140057,1
1439,0,0
1440,0.000997905,1
1441,0.9012658,1
1442,0,0
1443,0,0
1444,0.2047476,1
1445,0,0
1446,0,0
1447,0.1882674,1
1448,0.8915616,1
1449,0,1
1450,0,0
1451,0.6272577,1
1452,0,0
1453,0,0
1454,0.4072003,1
1455,0,0
1456,0,1
1457,0,0
1458,0.3735188,1
1459,0.6907083,1
1460,0,0
1461,0,0
1462,0.4352358,1
1463,0.9844077,1
1464,0,0
1465,0,0
1466,0.9474547,1
1467,0,0
1468,0.4795144,1
1469,0,0
1470,0.4272718,1
1471,0,0
1472,0.9315486,1
1473,1.078242,1
1474,1.20933,1
1475,0,0
1476,1.372198,1
1477,0.8186495,1
1478,1.127702,1
1479,0.6002508,1
1480,0.7793618,1
1481,1.052482,1
1482,0.3656582,1
1483,0.6705695,1
1484,1.126385,1
1485,0,0
1486,0.09999909,1
1487,0.02767006,1
1488,1.314612,1
1489,0,0
1490,0,0
1491,0,0
1492,0.3567281,1
1493,0.1479649,1
1494,1.076732,1
1495,0.2504861,1
1496,1.284473,1
1497,0.8110132,1
1498,0,0
1499,0,0
1500,1.254577,1
1501,0,0
1502,0,0
1503,1.354181,1
1504,0.9436523,1
1505,0,0
1506,0,0
1507,1.265018,1
1508,0,0
1509,0,0
1510,0.5293835,1
1511,0,0
1512,0,0
1513,0.762114,1
1514,0,0
1515,0,0
1516,0.9360933,1
1517,0,0
1518,1.062948,1
1519,0,0
1520,0,0
1521,1.188219,1
1522,0.7570605,1
1523,0.5419426,1
1524,1.097457,1
1525,0,0
1526,0.5026918,1
1527,0.3570719,1
1528,0,0
1529,0.6251131,1
1530,0,0
1531,0,0
1532,0,0
1533,0.1283873,1
1534,0,0
1535,0.5391571,1
1536,1.036379,1
1537,0.8822877,1
1538,0,0
1539,0,0
1540,0.3732314,1
1541,0.307107,1
1542,1.158491,1
1543,0.7859795,1
1544,0,0
1545,0,0
1546,0,0
1547,0.501708,1
1548,0.4268165,1
1549,0,0
1550,0,0
1551,0,0
1552,0,0
1553,0.08719742,1
1554,0,0
1555,0.7553924,1
1556,0.6100127,1
1557,0,0
1558,0.829479,1
1559,0,0
1560,0.6419516,1
1561,0,0
1562,0.3410601,1
1563,0.0007587753,1
1564,0,0
1565,0.5152568,1
1566,1.107072,1
1567,0,0
1568,0,0
1569,1.166262,1
1570,0,0
1571,0.2640144,1
1572,0,0
1573,0.6777667,1
1574,0,0
1575,1.066189,1
1576,0.6609046,1
1577,0,0
1578,0,0
1579,0,0
1580,0.8824373,1
1581,0.8263755,1
1582,0,0
1583,1.075528,1
1584,0,0
1585,0,0
1586,0,0
1587,0.6404143,1
1588,0.9425488,1
1589,0.5709333,1
1590,0.3241968,1
1591,1.006261,1
1592,0,0
1593,0,0
1594,0,0
1595,0.9453872,1
1596,0.2134726,1
1597,0,0
1598,0.1388254,1
1599,1.123286,1
1600,0,0
1601,0,0
1602,0,0
1603,0.890669,1
1604,0.7164747,1
1605,0.3744425,1
1606,0,0
1607,0,0
1608,0,0
1609,0,0
1610,0,0
1611,0,0
1612,0,1
1613,0,0
1614,0.01369137,1
1615,0,0
1616,0,0
1617,1.22654,1
1618,0.7014306,1
1619,0,0
1620,1.039827,1
1621,0,0
1622,0,0
1623,0.6234013,1
1624,0,0
1625,0.02139266,1
1626,0.6922478,1
1627,1.213255,1
1628,0,0
1629,0,0
1630,7.091923E-05,1
1631,0,0
