Step,Reward1,Reward2
685,3.273727E-05,1
686,0.8607567,1
687,1.169623,1
688,1.093812,1
689,0.001039,1
690,1.020661,1
691,1.236856,1
692,0,0
693,0,0
694,0,0
695,0,0
696,0,0
697,0,0
698,0.4141096,1
699,1.157405,1
700,0.9960845,1
701,0.5854558,1
702,0,0
703,0.2557158,1
704,0,0
705,0,0
706,0,0
707,0,0
708,0,0
709,0,0
710,0,0
711,0,0
712,0.176906,1
713,0,0
714,0,0
715,0,0
716,0,0
717,0,0
718,0,0
719,0.4111887,1
720,1.063951,1
721,0.4152741,1
722,0,0
723,1.125557,1
724,0.8609832,1
725,0.04003644,1
726,0,0
727,0.3508001,1
728,0.1306887,1
729,0,0
730,0,0
731,0,0
732,0.8493612,1
733,0,0
734,0.004388018,1
735,1.035442,1
736,0,0
737,0.3744736,1
738,0.1054269,1
739,0,0
740,0.3469965,1
741,1.174542,1
742,0.6665722,1
743,0.232326,1
744,0,0
745,1.049558,1
746,0.3733436,1
747,0.5772735,1
748,0.5096506,1
749,0,0
750,0,0
751,0,0
752,1.012107,1
753,0.8438575,1
754,0,0
755,0.789641,1
756,0.4452499,1
757,0.2535891,1
758,0.1105694,1
759,0,0
760,0.9522406,1
761,0,0
762,0,0
763,0.3779718,1
764,0,0
765,0.9278591,1
766,0,0
767,0.3399355,1
768,0.6219188,1
769,0.5360221,1
770,1.298385,1
771,0,0
772,0,0
773,0.7370126,1
774,0,0
775,0.2758709,1
776,0,0
777,0,0
778,0.6398946,1
779,0,0
780,0,0
781,0.8411974,1
782,0.605391,1
783,0.2937157,1
784,0,0
785,0,0
786,0.4372794,1
787,0.6394476,1
788,0.09949323,1
789,0.4316428,1
790,0.2040661,1
791,0.7701883,1
792,0,0
793,0,0
794,1.026061,1
795,0.2904252,1
796,0,0
797,0,0
798,0,0
799,0,0
800,0.5560483,1
801,0.6280415,1
802,0.7537464,1
803,0.3934664,1
804,0.3683152,1
805,0.909853,1
806,0,0
807,0.4925334,1
808,0.9617507,1
809,0,0
810,0,0
811,0,0
812,0.7415679,1
813,0,0
814,0.2589204,1
815,0,0
816,0.6358221,1
817,1.234944,1
818,0.7294244,1
819,1.060041,1
820,0.4292415,1
821,0,0
822,0,0
823,0.7230032,1
824,0,0
825,0,0
826,0.9796601,1
827,0.8949507,1
828,0,0
829,0,0
830,0.4692719,1
831,0.2595902,1
832,0.9652944,1
833,1.134855,1
834,0,0
835,0,0
836,1.145906,1
837,0,0
838,1.069084,1
839,0.850085,1
840,0,0
841,0,0
842,0,0
843,0,0
844,1.081492,1
845,0,0
846,0,0
847,0,0
848,0,0
849,0,0
850,0.3192373,1
851,0,0
852,0.241527,1
853,0,0
854,1.069828,1
855,0.5734054,1
856,0.3724396,1
857,0,0
858,1.176022,1
859,0,0
860,1.115956,1
861,0.8567828,1
862,0.8988079,1
863,0.5882485,1
864,0,0
865,0.8519691,1
866,0.6480935,1
867,0,0
868,0,0
869,0,0
870,0.8544267,1
871,0.4035608,1
872,0,0
873,1.065389,1
874,0.9849112,1
875,0.545627,1
876,1.099417,1
877,0,0
878,0.3153279,1
879,1.311418,1
880,0,0
881,0,0
882,1.139056,1
883,0,0
884,0,0
885,0.6169084,1
886,0.5494718,1
887,0,0
888,0.9558409,1
889,0,0
890,0,0
891,0.2182484,1
892,0.9110919,1
893,0,0
894,0.007778889,1
895,0,0
896,0,0
897,0,0
898,0,0
899,0.4854536,1
900,0.3225636,1
901,0.5409187,1
902,0.002666916,1
903,0.2994504,1
904,0.5012313,1
905,1.222953,1
906,0.6557202,1
907,0.4937305,1
908,0.3348313,1
909,0.962181,1
910,6.152459E-07,1
911,0,0
912,0,0
913,0,0
914,0.3841286,1
915,0.3240392,1
916,0,0
917,0,0
918,0,0
919,0.99871,1
920,1.119474,1
921,0.9517264,1
922,0,0
923,0.4774034,1
924,0.579053,1
925,0.3837007,1
926,0.4119543,1
927,0,0
928,0,0
929,0.00128621,1
930,0.6946007,1
931,0.532658,1
932,1.124006,1
933,0,0
934,0,0
935,0.7480023,1
936,0,0
937,0.05977346,1
938,0,0
939,0.9583905,1
940,0,0
941,0,0
942,0.6357819,1
943,0.6633872,1
944,0.005579453,1
945,0.8836821,1
946,0.03611683,1
947,0.6756265,1
948,0,0
949,0.3030268,1
950,0.403593,1
951,0.4152415,1
952,0,0
953,0,0
954,0.8537626,1
955,1.167638,1
956,0,0
957,0.4217241,1
958,0,0
959,0.4105246,1
960,0.6647552,1
961,1.176413,1
962,0.3554687,1
963,1.01805,1
964,0,0
965,0,0
966,0.5525718,1
967,0,0
968,0.4438299,1
969,0,0
970,0.3296325,1
971,0,0
972,0,0
973,0.7664165,1
974,0,0
975,0,0
976,0,0
977,1.2578,1
978,0.4194784,1
979,0.2110554,1
980,0.2709613,1
981,0,0
982,0,0
983,0,0
984,0.5848246,1
985,1.282332,1
986,0.3912948,1
987,0,0
988,0,0
989,0,0
990,0,0
991,0,0
992,0.4427508,1
993,0.82434,1
994,0,0
995,0.1537345,1
996,0,0
997,0,0
998,0.2326181,1
999,1.08445,1
1000,0,0
1001,0.6544515,1
1002,0.4030928,1
1003,0,0
1004,0.1443407,1
1005,0,0
1006,0.01509184,1
1007,1.121268,1
1008,0.4170992,1
1009,0.5253282,1
1010,0,0
1011,0,0
1012,0,0
1013,1.270334,1
1014,0.2198255,1
1015,0.7115656,1
1016,1.399341,1
1017,0,0
1018,1.264117,1
1019,0,0
1020,0.9260867,1
1021,1.053757,1
1022,0,0
1023,0.02585089,1
1024,0,0
1025,0.8855867,1
1026,0.9576672,1
1027,0.8443056,1
1028,0.5433329,1
1029,1.19487,1
1030,1.154109,1
1031,0.3662007,1
1032,0,0
1033,0.5154369,1
1034,0,0
1035,0.004046923,1
1036,1.060503,1
1037,0,0
1038,0,0
1039,1.195158,1
1040,0.4062083,1
1041,0.008225983,1
1042,0.5240217,1
1043,0,0
1044,0.03231028,1
1045,1.145619,1
1046,0.8213141,1
1047,0.4932848,1
1048,0.2442043,1
1049,0,0
1050,1.270269,1
1051,0,0
1052,1.113419,1
1053,0.5366409,1
1054,0.7759294,1
1055,0.2667849,1
1056,0,0
1057,0.5288252,1
1058,0,0
1059,0.8447672,1
1060,1.276407,1
1061,0.5657046,1
1062,0,0
1063,0.387065,1
1064,0.009418739,1
1065,1.017035,1
1066,0,0
1067,0.4188866,1
1068,0,0
1069,0.3251465,1
1070,0.7335699,1
1071,0,0
1072,0,0
1073,0,0
1074,0,0
1075,0.8576965,1
1076,0.9544185,1
1077,1.225546,1
1078,0.9537691,1
1079,0.7901132,1
1080,0,0
1081,0.3635906,1
1082,0.2693516,1
1083,0.3243079,1
1084,0.972878,1
1085,0.2386586,1
1086,0.7226394,1
1087,0,0
1088,0,0
1089,1.029534,1
1090,0,0
1091,0.4931009,1
1092,1.222553,1
1093,0,0
1094,0,0
1095,0.8843135,1
1096,0,0
1097,0.9605715,1
1098,0.9592542,1
1099,0.3688899,1
1100,1.129942,1
1101,1.096367,1
1102,0,0
1103,0,0
1104,0.1320941,1
1105,0.566683,1
1106,0,0
1107,0,0
1108,0,0
1109,0.3160248,1
1110,1.167121,1
1111,0,0
1112,0.8936667,1
1113,0,0
1114,1.32075,1
1115,0.0006717744,1
1116,0,0
1117,0.7024447,1
1118,1.054449,1
1119,0,0
1120,0,0
1121,0.6452336,1
